2023-04-15 18:36:33,792 - [INFO] - {'name': 'nell23k_distmult', 'dataset': 'NELL23K', 'model': 'hogrn', 'score_func': 'distmult', 'opn': 'mult', 'batch_size': 256, 'max_epochs': 9999, 'gamma': 40, 'gpu': '0', 'l2': 0, 'lr': 0.001, 'lbl_smooth': 0.1, 'num_workers': 2, 'seed': 41504, 'restore': False, 'bias': False, 'rel_reason': True, 'pre_reason': False, 'reason_type': 'mixdrop', 'act_type': 'tanh', 'rel_norm': False, 'init_dim': 150, 'gcn_dim': 150, 'embed_dim': 150, 'gcn_layer': 2, 'dropout': 0.3, 'hid_drop': 0.2, 'relmix_dim': 200, 'chamix_dim': 200, 'rel_mask': 0, 'chan_drop': 0.2, 'edge_drop': 0, 'temperature': 1, 'sim_decay': 0, 'rel_drop': 0, 'hid_drop2': 0.3, 'feat_drop': 0.3, 'k_w': 10, 'k_h': 10, 'num_filt': 32, 'ker_sz': 3, 'log_dir': './log/', 'config_dir': './config/'}
{'act_type': 'tanh',
 'batch_size': 256,
 'bias': False,
 'chamix_dim': 200,
 'chan_drop': 0.2,
 'config_dir': './config/',
 'dataset': 'NELL23K',
 'dropout': 0.3,
 'edge_drop': 0,
 'embed_dim': 150,
 'feat_drop': 0.3,
 'gamma': 40,
 'gcn_dim': 150,
 'gcn_layer': 2,
 'gpu': '0',
 'hid_drop': 0.2,
 'hid_drop2': 0.3,
 'init_dim': 150,
 'k_h': 10,
 'k_w': 10,
 'ker_sz': 3,
 'l2': 0,
 'lbl_smooth': 0.1,
 'log_dir': './log/',
 'lr': 0.001,
 'max_epochs': 9999,
 'model': 'hogrn',
 'name': 'nell23k_distmult',
 'num_filt': 32,
 'num_workers': 2,
 'opn': 'mult',
 'pre_reason': False,
 'reason_type': 'mixdrop',
 'rel_drop': 0,
 'rel_mask': 0,
 'rel_norm': False,
 'rel_reason': True,
 'relmix_dim': 200,
 'restore': False,
 'score_func': 'distmult',
 'seed': 41504,
 'sim_decay': 0,
 'temperature': 1}
Dataset:  NELL23K
NUM_ENT:  22925
NUM_REL:  200
Model have 3.9653M paramerters in total
########
2023-04-15 18:36:41,449 - [INFO] - [Epoch:0]:  Training Loss:0.1511
2023-04-15 19:27:33,577 - [INFO] - [Epoch 473 valid]: MRR: Tail : 0.23826, Head : 0.16616, Avg : 0.20221
2023-04-15 19:27:33,577 - [INFO] - [Epoch 473 valid]: MR: Tail : 1733.9, Head : 3028.1, Avg : 2381.0
2023-04-15 19:27:33,577 - [INFO] - [Epoch 473]: Training Loss: 0.00085469, Best Valid MRR: 0.20719


########
2023-04-15 19:27:39,007 - [INFO] - [Epoch:474]:  Training Loss:0.0008525

Time cost in one epoch for training: 0.0906s
2023-04-15 19:27:40,730 - [INFO] - [Epoch 474 valid]: MRR: Tail : 0.24641, Head : 0.1696, Avg : 0.208
2023-04-15 19:27:40,731 - [INFO] - [Epoch 474 valid]: MR: Tail : 1804.5, Head : 3032.9, Avg : 2418.7
2023-04-15 19:27:40,849 - [INFO] - [Epoch 474]: Training Loss: 0.00085253, Best Valid MRR: 0.208


########
2023-04-15 19:27:46,198 - [INFO] - [Epoch:475]:  Training Loss:0.0008498

Time cost in one epoch for training: 0.0893s
2023-04-15 19:27:47,926 - [INFO] - [Epoch 475 valid]: MRR: Tail : 0.24756, Head : 0.16895, Avg : 0.20826
2023-04-15 19:27:47,927 - [INFO] - [Epoch 475 valid]: MR: Tail : 1751.1, Head : 3052.4, Avg : 2401.7
2023-04-15 19:27:48,064 - [INFO] - [Epoch 475]: Training Loss: 0.0008498, Best Valid MRR: 0.20826


########
2023-04-15 19:27:53,518 - [INFO] - [Epoch:476]:  Training Loss:0.0008482

Time cost in one epoch for training: 0.0910s
2023-04-15 19:27:55,234 - [INFO] - [Epoch 476 valid]: MRR: Tail : 0.24282, Head : 0.16607, Avg : 0.20444
2023-04-15 19:27:55,234 - [INFO] - [Epoch 476 valid]: MR: Tail : 1800.8, Head : 3143.6, Avg : 2472.2
2023-04-15 19:27:55,234 - [INFO] - [Epoch 476]: Training Loss: 0.00084818, Best Valid MRR: 0.20826


########
2023-04-15 19:28:00,723 - [INFO] - [Epoch:477]:  Training Loss:0.0008475

Time cost in one epoch for training: 0.0915s
2023-04-15 19:28:02,457 - [INFO] - [Epoch 477 valid]: MRR: Tail : 0.2433, Head : 0.16999, Avg : 0.20664
2023-04-15 19:28:02,457 - [INFO] - [Epoch 477 valid]: MR: Tail : 1843.1, Head : 3179.3, Avg : 2511.2
2023-04-15 19:28:02,457 - [INFO] - [Epoch 477]: Training Loss: 0.00084751, Best Valid MRR: 0.20826


########
2023-04-15 19:28:07,873 - [INFO] - [Epoch:478]:  Training Loss:0.0008425

Time cost in one epoch for training: 0.0903s
2023-04-15 19:28:09,608 - [INFO] - [Epoch 478 valid]: MRR: Tail : 0.249, Head : 0.1703, Avg : 0.20965
2023-04-15 19:28:09,609 - [INFO] - [Epoch 478 valid]: MR: Tail : 1761.1, Head : 3024.5, Avg : 2392.8
2023-04-15 19:28:09,727 - [INFO] - [Epoch 478]: Training Loss: 0.00084247, Best Valid MRR: 0.20965


########
2023-04-15 19:28:15,149 - [INFO] - [Epoch:479]:  Training Loss:0.0008514

Time cost in one epoch for training: 0.0904s
2023-04-15 19:28:16,887 - [INFO] - [Epoch 479 valid]: MRR: Tail : 0.2452, Head : 0.16817, Avg : 0.20669
2023-04-15 19:28:16,887 - [INFO] - [Epoch 479 valid]: MR: Tail : 1772.8, Head : 3054.2, Avg : 2413.5
2023-04-15 19:28:16,887 - [INFO] - [Epoch 479]: Training Loss: 0.00085143, Best Valid MRR: 0.20965


########
2023-04-15 19:28:22,326 - [INFO] - [Epoch:480]:  Training Loss:0.000845

Time cost in one epoch for training: 0.0907s
2023-04-15 19:28:24,043 - [INFO] - [Epoch 480 valid]: MRR: Tail : 0.24797, Head : 0.17098, Avg : 0.20948
2023-04-15 19:28:24,043 - [INFO] - [Epoch 480 valid]: MR: Tail : 1873.2, Head : 3181.3, Avg : 2527.2
2023-04-15 19:28:24,043 - [INFO] - [Epoch 480]: Training Loss: 0.00084505, Best Valid MRR: 0.20965


########
2023-04-15 19:28:29,503 - [INFO] - [Epoch:481]:  Training Loss:0.0008453

Time cost in one epoch for training: 0.0911s
2023-04-15 19:28:31,243 - [INFO] - [Epoch 481 valid]: MRR: Tail : 0.24738, Head : 0.16562, Avg : 0.2065
2023-04-15 19:28:31,243 - [INFO] - [Epoch 481 valid]: MR: Tail : 1785.9, Head : 3096.0, Avg : 2440.9
2023-04-15 19:28:31,243 - [INFO] - [Epoch 481]: Training Loss: 0.00084526, Best Valid MRR: 0.20965


########
2023-04-15 19:28:36,613 - [INFO] - [Epoch:482]:  Training Loss:0.0008473

Time cost in one epoch for training: 0.0895s
2023-04-15 19:28:38,311 - [INFO] - [Epoch 482 valid]: MRR: Tail : 0.24753, Head : 0.17004, Avg : 0.20879
2023-04-15 19:28:38,312 - [INFO] - [Epoch 482 valid]: MR: Tail : 1760.9, Head : 3031.5, Avg : 2396.2
2023-04-15 19:28:38,312 - [INFO] - [Epoch 482]: Training Loss: 0.00084728, Best Valid MRR: 0.20965


########
2023-04-15 19:28:43,734 - [INFO] - [Epoch:483]:  Training Loss:0.0008397

Time cost in one epoch for training: 0.0904s
2023-04-15 19:28:45,474 - [INFO] - [Epoch 483 valid]: MRR: Tail : 0.24597, Head : 0.16662, Avg : 0.20629
2023-04-15 19:28:45,474 - [INFO] - [Epoch 483 valid]: MR: Tail : 1818.0, Head : 3067.8, Avg : 2442.9
2023-04-15 19:28:45,474 - [INFO] - [Epoch 483]: Training Loss: 0.00083969, Best Valid MRR: 0.20965


########
2023-04-15 19:28:50,902 - [INFO] - [Epoch:484]:  Training Loss:0.0008426

Time cost in one epoch for training: 0.0906s
2023-04-15 19:28:52,643 - [INFO] - [Epoch 484 valid]: MRR: Tail : 0.25046, Head : 0.17208, Avg : 0.21127
2023-04-15 19:28:52,644 - [INFO] - [Epoch 484 valid]: MR: Tail : 1882.0, Head : 3182.7, Avg : 2532.4
2023-04-15 19:28:52,772 - [INFO] - [Epoch 484]: Training Loss: 0.00084256, Best Valid MRR: 0.21127


########
2023-04-15 19:28:58,167 - [INFO] - [Epoch:485]:  Training Loss:0.0008471

Time cost in one epoch for training: 0.0900s
2023-04-15 19:28:59,889 - [INFO] - [Epoch 485 valid]: MRR: Tail : 0.24546, Head : 0.1678, Avg : 0.20663
2023-04-15 19:28:59,889 - [INFO] - [Epoch 485 valid]: MR: Tail : 1988.3, Head : 3235.5, Avg : 2611.9
2023-04-15 19:28:59,889 - [INFO] - [Epoch 485]: Training Loss: 0.00084711, Best Valid MRR: 0.21127


########
2023-04-15 19:29:05,359 - [INFO] - [Epoch:486]:  Training Loss:0.000848

Time cost in one epoch for training: 0.0912s
2023-04-15 19:29:07,084 - [INFO] - [Epoch 486 valid]: MRR: Tail : 0.24522, Head : 0.17036, Avg : 0.20779
2023-04-15 19:29:07,085 - [INFO] - [Epoch 486 valid]: MR: Tail : 1832.3, Head : 3120.3, Avg : 2476.3
2023-04-15 19:29:07,085 - [INFO] - [Epoch 486]: Training Loss: 0.00084801, Best Valid MRR: 0.21127


########
2023-04-15 19:29:12,475 - [INFO] - [Epoch:487]:  Training Loss:0.0008435

Time cost in one epoch for training: 0.0899s
2023-04-15 19:29:14,215 - [INFO] - [Epoch 487 valid]: MRR: Tail : 0.24715, Head : 0.16952, Avg : 0.20833
2023-04-15 19:29:14,216 - [INFO] - [Epoch 487 valid]: MR: Tail : 1946.0, Head : 3243.6, Avg : 2594.8
2023-04-15 19:29:14,216 - [INFO] - [Epoch 487]: Training Loss: 0.00084348, Best Valid MRR: 0.21127


########
2023-04-15 19:29:19,651 - [INFO] - [Epoch:488]:  Training Loss:0.0008489

Time cost in one epoch for training: 0.0907s
2023-04-15 19:29:21,382 - [INFO] - [Epoch 488 valid]: MRR: Tail : 0.24455, Head : 0.16948, Avg : 0.20702
2023-04-15 19:29:21,382 - [INFO] - [Epoch 488 valid]: MR: Tail : 1790.5, Head : 3087.2, Avg : 2438.9
2023-04-15 19:29:21,382 - [INFO] - [Epoch 488]: Training Loss: 0.00084889, Best Valid MRR: 0.21127


########
2023-04-15 19:29:26,840 - [INFO] - [Epoch:489]:  Training Loss:0.0008406

Time cost in one epoch for training: 0.0910s
2023-04-15 19:29:28,575 - [INFO] - [Epoch 489 valid]: MRR: Tail : 0.24804, Head : 0.17367, Avg : 0.21086
2023-04-15 19:29:28,575 - [INFO] - [Epoch 489 valid]: MR: Tail : 1818.9, Head : 3102.7, Avg : 2460.8
2023-04-15 19:29:28,575 - [INFO] - [Epoch 489]: Training Loss: 0.00084063, Best Valid MRR: 0.21127


########
2023-04-15 19:29:33,959 - [INFO] - [Epoch:490]:  Training Loss:0.0008411

Time cost in one epoch for training: 0.0898s
2023-04-15 19:29:35,665 - [INFO] - [Epoch 490 valid]: MRR: Tail : 0.25236, Head : 0.17047, Avg : 0.21141
2023-04-15 19:29:35,665 - [INFO] - [Epoch 490 valid]: MR: Tail : 1936.6, Head : 3181.1, Avg : 2558.9
2023-04-15 19:29:35,784 - [INFO] - [Epoch 490]: Training Loss: 0.0008411, Best Valid MRR: 0.21141


########
2023-04-15 19:29:41,213 - [INFO] - [Epoch:491]:  Training Loss:0.0008458

Time cost in one epoch for training: 0.0906s
2023-04-15 19:29:42,917 - [INFO] - [Epoch 491 valid]: MRR: Tail : 0.25227, Head : 0.17065, Avg : 0.21146
2023-04-15 19:29:42,917 - [INFO] - [Epoch 491 valid]: MR: Tail : 1832.4, Head : 3080.1, Avg : 2456.2
2023-04-15 19:29:43,042 - [INFO] - [Epoch 491]: Training Loss: 0.00084575, Best Valid MRR: 0.21146


########
2023-04-15 19:29:48,534 - [INFO] - [Epoch:492]:  Training Loss:0.0008388

Time cost in one epoch for training: 0.0916s
2023-04-15 19:29:50,271 - [INFO] - [Epoch 492 valid]: MRR: Tail : 0.24164, Head : 0.16603, Avg : 0.20384
2023-04-15 19:29:50,271 - [INFO] - [Epoch 492 valid]: MR: Tail : 1833.1, Head : 3139.6, Avg : 2486.4
2023-04-15 19:29:50,271 - [INFO] - [Epoch 492]: Training Loss: 0.00083882, Best Valid MRR: 0.21146


########
2023-04-15 19:29:55,690 - [INFO] - [Epoch:493]:  Training Loss:0.0008378

Time cost in one epoch for training: 0.0904s
2023-04-15 19:29:57,409 - [INFO] - [Epoch 493 valid]: MRR: Tail : 0.24969, Head : 0.16984, Avg : 0.20976
2023-04-15 19:29:57,410 - [INFO] - [Epoch 493 valid]: MR: Tail : 1826.0, Head : 3114.4, Avg : 2470.2
2023-04-15 19:29:57,410 - [INFO] - [Epoch 493]: Training Loss: 0.00083779, Best Valid MRR: 0.21146


########
2023-04-15 19:30:02,913 - [INFO] - [Epoch:494]:  Training Loss:0.0008393

Time cost in one epoch for training: 0.0918s
2023-04-15 19:30:04,648 - [INFO] - [Epoch 494 valid]: MRR: Tail : 0.24446, Head : 0.16732, Avg : 0.20589
2023-04-15 19:30:04,648 - [INFO] - [Epoch 494 valid]: MR: Tail : 1824.4, Head : 3153.5, Avg : 2488.9
2023-04-15 19:30:04,649 - [INFO] - [Epoch 494]: Training Loss: 0.00083927, Best Valid MRR: 0.21146


########
2023-04-15 19:30:10,083 - [INFO] - [Epoch:495]:  Training Loss:0.0008385

Time cost in one epoch for training: 0.0907s
2023-04-15 19:30:11,829 - [INFO] - [Epoch 495 valid]: MRR: Tail : 0.24357, Head : 0.16883, Avg : 0.2062
2023-04-15 19:30:11,829 - [INFO] - [Epoch 495 valid]: MR: Tail : 1849.4, Head : 3199.2, Avg : 2524.3
2023-04-15 19:30:11,829 - [INFO] - [Epoch 495]: Training Loss: 0.00083847, Best Valid MRR: 0.21146


########
2023-04-15 19:30:17,299 - [INFO] - [Epoch:496]:  Training Loss:0.0008383

Time cost in one epoch for training: 0.0913s
2023-04-15 19:30:19,003 - [INFO] - [Epoch 496 valid]: MRR: Tail : 0.24948, Head : 0.17264, Avg : 0.21106
2023-04-15 19:30:19,003 - [INFO] - [Epoch 496 valid]: MR: Tail : 1925.7, Head : 3183.0, Avg : 2554.4
2023-04-15 19:30:19,003 - [INFO] - [Epoch 496]: Training Loss: 0.00083835, Best Valid MRR: 0.21146


########
2023-04-15 19:30:24,404 - [INFO] - [Epoch:497]:  Training Loss:0.0008517

Time cost in one epoch for training: 0.0901s
2023-04-15 19:30:26,154 - [INFO] - [Epoch 497 valid]: MRR: Tail : 0.23896, Head : 0.16005, Avg : 0.19951
2023-04-15 19:30:26,154 - [INFO] - [Epoch 497 valid]: MR: Tail : 1848.5, Head : 3189.4, Avg : 2519.0
2023-04-15 19:30:26,154 - [INFO] - [Epoch 497]: Training Loss: 0.0008517, Best Valid MRR: 0.21146


########
2023-04-15 19:30:31,567 - [INFO] - [Epoch:498]:  Training Loss:0.0008512

Time cost in one epoch for training: 0.0903s
2023-04-15 19:30:33,303 - [INFO] - [Epoch 498 valid]: MRR: Tail : 0.24382, Head : 0.16638, Avg : 0.2051
2023-04-15 19:30:33,303 - [INFO] - [Epoch 498 valid]: MR: Tail : 1796.5, Head : 3093.1, Avg : 2444.8
2023-04-15 19:30:33,304 - [INFO] - [Epoch 498]: Training Loss: 0.00085117, Best Valid MRR: 0.21146


########
2023-04-15 19:30:38,717 - [INFO] - [Epoch:499]:  Training Loss:0.0008377

Time cost in one epoch for training: 0.0903s
2023-04-15 19:30:40,412 - [INFO] - [Epoch 499 valid]: MRR: Tail : 0.24224, Head : 0.16224, Avg : 0.20224
2023-04-15 19:30:40,412 - [INFO] - [Epoch 499 valid]: MR: Tail : 1771.0, Head : 3058.1, Avg : 2414.6
2023-04-15 19:30:40,412 - [INFO] - [Epoch 499]: Training Loss: 0.00083774, Best Valid MRR: 0.21146


########
2023-04-15 19:30:45,801 - [INFO] - [Epoch:500]:  Training Loss:0.0008437

Time cost in one epoch for training: 0.0899s
2023-04-15 19:30:47,542 - [INFO] - [Epoch 500 valid]: MRR: Tail : 0.2421, Head : 0.16496, Avg : 0.20353
2023-04-15 19:30:47,542 - [INFO] - [Epoch 500 valid]: MR: Tail : 1785.9, Head : 3130.7, Avg : 2458.3
2023-04-15 19:30:47,542 - [INFO] - [Epoch 500]: Training Loss: 0.00084369, Best Valid MRR: 0.21146


########
2023-04-15 19:30:52,986 - [INFO] - [Epoch:501]:  Training Loss:0.0008421

Time cost in one epoch for training: 0.0908s
2023-04-15 19:30:54,723 - [INFO] - [Epoch 501 valid]: MRR: Tail : 0.24572, Head : 0.16983, Avg : 0.20777
2023-04-15 19:30:54,723 - [INFO] - [Epoch 501 valid]: MR: Tail : 1883.9, Head : 3179.0, Avg : 2531.5
2023-04-15 19:30:54,723 - [INFO] - [Epoch 501]: Training Loss: 0.00084214, Best Valid MRR: 0.21146


########
2023-04-15 19:31:00,255 - [INFO] - [Epoch:502]:  Training Loss:0.0008434

Time cost in one epoch for training: 0.0923s
2023-04-15 19:31:01,963 - [INFO] - [Epoch 502 valid]: MRR: Tail : 0.24068, Head : 0.16701, Avg : 0.20384
2023-04-15 19:31:01,963 - [INFO] - [Epoch 502 valid]: MR: Tail : 1877.9, Head : 3209.6, Avg : 2543.7
2023-04-15 19:31:01,964 - [INFO] - [Epoch 502]: Training Loss: 0.00084336, Best Valid MRR: 0.21146


########
2023-04-15 19:31:07,342 - [INFO] - [Epoch:503]:  Training Loss:0.0008401

Time cost in one epoch for training: 0.0897s
2023-04-15 19:31:09,103 - [INFO] - [Epoch 503 valid]: MRR: Tail : 0.24321, Head : 0.16888, Avg : 0.20605
2023-04-15 19:31:09,103 - [INFO] - [Epoch 503 valid]: MR: Tail : 1992.9, Head : 3255.9, Avg : 2624.4
2023-04-15 19:31:09,103 - [INFO] - [Epoch 503]: Training Loss: 0.00084014, Best Valid MRR: 0.21146


########
2023-04-15 19:31:14,564 - [INFO] - [Epoch:504]:  Training Loss:0.0008365

Time cost in one epoch for training: 0.0911s
2023-04-15 19:31:16,286 - [INFO] - [Epoch 504 valid]: MRR: Tail : 0.24214, Head : 0.172, Avg : 0.20707
2023-04-15 19:31:16,286 - [INFO] - [Epoch 504 valid]: MR: Tail : 2026.1, Head : 3324.0, Avg : 2675.1
2023-04-15 19:31:16,286 - [INFO] - [Epoch 504]: Training Loss: 0.00083651, Best Valid MRR: 0.21146


########
2023-04-15 19:31:21,825 - [INFO] - [Epoch:505]:  Training Loss:0.0008372

Time cost in one epoch for training: 0.0924s
2023-04-15 19:31:23,530 - [INFO] - [Epoch 505 valid]: MRR: Tail : 0.24703, Head : 0.17202, Avg : 0.20952
2023-04-15 19:31:23,531 - [INFO] - [Epoch 505 valid]: MR: Tail : 1928.2, Head : 3237.1, Avg : 2582.6
2023-04-15 19:31:23,531 - [INFO] - [Epoch 505]: Training Loss: 0.00083716, Best Valid MRR: 0.21146


########
2023-04-15 19:31:28,970 - [INFO] - [Epoch:506]:  Training Loss:0.0008296

Time cost in one epoch for training: 0.0908s
2023-04-15 19:31:30,703 - [INFO] - [Epoch 506 valid]: MRR: Tail : 0.25044, Head : 0.17448, Avg : 0.21246
2023-04-15 19:31:30,703 - [INFO] - [Epoch 506 valid]: MR: Tail : 1847.0, Head : 3141.3, Avg : 2494.2
2023-04-15 19:31:30,821 - [INFO] - [Epoch 506]: Training Loss: 0.00082962, Best Valid MRR: 0.21246


########
2023-04-15 19:31:36,298 - [INFO] - [Epoch:507]:  Training Loss:0.0008322

Time cost in one epoch for training: 0.0914s
2023-04-15 19:31:38,020 - [INFO] - [Epoch 507 valid]: MRR: Tail : 0.24518, Head : 0.17089, Avg : 0.20803
2023-04-15 19:31:38,021 - [INFO] - [Epoch 507 valid]: MR: Tail : 1860.3, Head : 3183.7, Avg : 2522.0
2023-04-15 19:31:38,021 - [INFO] - [Epoch 507]: Training Loss: 0.00083219, Best Valid MRR: 0.21246


########
2023-04-15 19:31:43,386 - [INFO] - [Epoch:508]:  Training Loss:0.0008295

Time cost in one epoch for training: 0.0895s
2023-04-15 19:31:45,134 - [INFO] - [Epoch 508 valid]: MRR: Tail : 0.24709, Head : 0.17014, Avg : 0.20862
2023-04-15 19:31:45,135 - [INFO] - [Epoch 508 valid]: MR: Tail : 1839.1, Head : 3163.0, Avg : 2501.0
2023-04-15 19:31:45,135 - [INFO] - [Epoch 508]: Training Loss: 0.00082953, Best Valid MRR: 0.21246


########
2023-04-15 19:31:50,595 - [INFO] - [Epoch:509]:  Training Loss:0.0008346

Time cost in one epoch for training: 0.0911s
2023-04-15 19:31:52,350 - [INFO] - [Epoch 509 valid]: MRR: Tail : 0.24891, Head : 0.17166, Avg : 0.21029
2023-04-15 19:31:52,350 - [INFO] - [Epoch 509 valid]: MR: Tail : 1879.8, Head : 3192.6, Avg : 2536.2
2023-04-15 19:31:52,351 - [INFO] - [Epoch 509]: Training Loss: 0.00083462, Best Valid MRR: 0.21246


########
2023-04-15 19:31:57,833 - [INFO] - [Epoch:510]:  Training Loss:0.0008341

Time cost in one epoch for training: 0.0914s
2023-04-15 19:31:59,556 - [INFO] - [Epoch 510 valid]: MRR: Tail : 0.24588, Head : 0.17145, Avg : 0.20866
2023-04-15 19:31:59,556 - [INFO] - [Epoch 510 valid]: MR: Tail : 1887.9, Head : 3174.7, Avg : 2531.3
2023-04-15 19:31:59,557 - [INFO] - [Epoch 510]: Training Loss: 0.00083406, Best Valid MRR: 0.21246


########
2023-04-15 19:32:04,968 - [INFO] - [Epoch:511]:  Training Loss:0.000831

Time cost in one epoch for training: 0.0903s
2023-04-15 19:32:06,681 - [INFO] - [Epoch 511 valid]: MRR: Tail : 0.24775, Head : 0.17192, Avg : 0.20984
2023-04-15 19:32:06,682 - [INFO] - [Epoch 511 valid]: MR: Tail : 1910.3, Head : 3149.7, Avg : 2530.0
2023-04-15 19:32:06,682 - [INFO] - [Epoch 511]: Training Loss: 0.00083096, Best Valid MRR: 0.21246


########
2023-04-15 19:32:12,179 - [INFO] - [Epoch:512]:  Training Loss:0.0008407

Time cost in one epoch for training: 0.0918s
2023-04-15 19:32:13,912 - [INFO] - [Epoch 512 valid]: MRR: Tail : 0.24636, Head : 0.17081, Avg : 0.20858
2023-04-15 19:32:13,913 - [INFO] - [Epoch 512 valid]: MR: Tail : 1900.2, Head : 3174.7, Avg : 2537.5
2023-04-15 19:32:13,913 - [INFO] - [Epoch 512]: Training Loss: 0.00084074, Best Valid MRR: 0.21246


########
2023-04-15 19:32:19,373 - [INFO] - [Epoch:513]:  Training Loss:0.0008397

Time cost in one epoch for training: 0.0911s
2023-04-15 19:32:21,103 - [INFO] - [Epoch 513 valid]: MRR: Tail : 0.24197, Head : 0.17143, Avg : 0.2067
2023-04-15 19:32:21,104 - [INFO] - [Epoch 513 valid]: MR: Tail : 1968.1, Head : 3251.7, Avg : 2609.9
2023-04-15 19:32:21,104 - [INFO] - [Epoch 513]: Training Loss: 0.00083974, Best Valid MRR: 0.21246


########
2023-04-15 19:32:26,526 - [INFO] - [Epoch:514]:  Training Loss:0.0008345

Time cost in one epoch for training: 0.0904s
2023-04-15 19:32:28,258 - [INFO] - [Epoch 514 valid]: MRR: Tail : 0.24954, Head : 0.17244, Avg : 0.21099
2023-04-15 19:32:28,258 - [INFO] - [Epoch 514 valid]: MR: Tail : 1945.4, Head : 3225.6, Avg : 2585.5
2023-04-15 19:32:28,258 - [INFO] - [Epoch 514]: Training Loss: 0.00083447, Best Valid MRR: 0.21246


########
2023-04-15 19:32:33,743 - [INFO] - [Epoch:515]:  Training Loss:0.0008294

Time cost in one epoch for training: 0.0915s
2023-04-15 19:32:35,468 - [INFO] - [Epoch 515 valid]: MRR: Tail : 0.2469, Head : 0.16986, Avg : 0.20838
2023-04-15 19:32:35,468 - [INFO] - [Epoch 515 valid]: MR: Tail : 1865.4, Head : 3146.8, Avg : 2506.1
2023-04-15 19:32:35,468 - [INFO] - [Epoch 515]: Training Loss: 0.0008294, Best Valid MRR: 0.21246


########
2023-04-15 19:32:40,936 - [INFO] - [Epoch:516]:  Training Loss:0.0008326

Time cost in one epoch for training: 0.0912s
2023-04-15 19:32:42,659 - [INFO] - [Epoch 516 valid]: MRR: Tail : 0.251, Head : 0.17289, Avg : 0.21195
2023-04-15 19:32:42,660 - [INFO] - [Epoch 516 valid]: MR: Tail : 1933.1, Head : 3172.1, Avg : 2552.6
2023-04-15 19:32:42,660 - [INFO] - [Epoch 516]: Training Loss: 0.00083259, Best Valid MRR: 0.21246


########
2023-04-15 19:32:48,023 - [INFO] - [Epoch:517]:  Training Loss:0.0008304

Time cost in one epoch for training: 0.0895s
2023-04-15 19:32:49,755 - [INFO] - [Epoch 517 valid]: MRR: Tail : 0.24589, Head : 0.17158, Avg : 0.20873
2023-04-15 19:32:49,755 - [INFO] - [Epoch 517 valid]: MR: Tail : 1934.0, Head : 3167.0, Avg : 2550.5
2023-04-15 19:32:49,755 - [INFO] - [Epoch 517]: Training Loss: 0.00083045, Best Valid MRR: 0.21246


########
2023-04-15 19:32:55,194 - [INFO] - [Epoch:518]:  Training Loss:0.0008243

Time cost in one epoch for training: 0.0907s
2023-04-15 19:32:56,938 - [INFO] - [Epoch 518 valid]: MRR: Tail : 0.24724, Head : 0.17081, Avg : 0.20903
2023-04-15 19:32:56,939 - [INFO] - [Epoch 518 valid]: MR: Tail : 1904.6, Head : 3158.5, Avg : 2531.5
2023-04-15 19:32:56,939 - [INFO] - [Epoch 518]: Training Loss: 0.00082435, Best Valid MRR: 0.21246


########
2023-04-15 19:33:02,396 - [INFO] - [Epoch:519]:  Training Loss:0.0008315

Time cost in one epoch for training: 0.0911s
2023-04-15 19:33:04,135 - [INFO] - [Epoch 519 valid]: MRR: Tail : 0.24542, Head : 0.17021, Avg : 0.20781
2023-04-15 19:33:04,135 - [INFO] - [Epoch 519 valid]: MR: Tail : 1895.3, Head : 3162.8, Avg : 2529.1
2023-04-15 19:33:04,135 - [INFO] - [Epoch 519]: Training Loss: 0.00083147, Best Valid MRR: 0.21246


########
2023-04-15 19:33:09,598 - [INFO] - [Epoch:520]:  Training Loss:0.00083

Time cost in one epoch for training: 0.0911s
2023-04-15 19:33:11,343 - [INFO] - [Epoch 520 valid]: MRR: Tail : 0.24733, Head : 0.17438, Avg : 0.21086
2023-04-15 19:33:11,343 - [INFO] - [Epoch 520 valid]: MR: Tail : 1957.4, Head : 3170.3, Avg : 2563.8
2023-04-15 19:33:11,343 - [INFO] - [Epoch 520]: Training Loss: 0.00082998, Best Valid MRR: 0.21246


########
2023-04-15 19:33:16,732 - [INFO] - [Epoch:521]:  Training Loss:0.0008325

Time cost in one epoch for training: 0.0899s
2023-04-15 19:33:18,470 - [INFO] - [Epoch 521 valid]: MRR: Tail : 0.24926, Head : 0.17375, Avg : 0.2115
2023-04-15 19:33:18,471 - [INFO] - [Epoch 521 valid]: MR: Tail : 1985.9, Head : 3188.3, Avg : 2587.1
2023-04-15 19:33:18,471 - [INFO] - [Epoch 521]: Training Loss: 0.0008325, Best Valid MRR: 0.21246


########
2023-04-15 19:33:23,900 - [INFO] - [Epoch:522]:  Training Loss:0.0008323

Time cost in one epoch for training: 0.0905s
2023-04-15 19:33:25,634 - [INFO] - [Epoch 522 valid]: MRR: Tail : 0.24722, Head : 0.17042, Avg : 0.20882
2023-04-15 19:33:25,635 - [INFO] - [Epoch 522 valid]: MR: Tail : 1853.5, Head : 3185.3, Avg : 2519.4
